userID;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Ulrich Reffle;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Ulrich Rückert 0002;0;0;low;low;low;0;low;low;low;low;avg;low;0;0;0;0;0;0;0;0;0
Ulrich Schaechtle;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Ulrich Schwanecke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Ulrich Telle;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ulrich Thiel;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ulrich Thoennessen;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Ulrich Trautwein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Ulrich Wagner;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ulrich Weiss;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Ulrich von Agris;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ulrik Brandes;0;0;0;0;0;0;0;0;0;avg;0;0;0;low;0;0;0;0;0;0;0
Ulrike Daniels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0
Ulrike Fischer;0;0;0;0;0;0;0;0;0;low;0;0;avg;avg;low;0;low;0;0;0;0
Ulrike Sattler;0;low;0;avg;0;avg;low;hi;low;low;0;avg;0;low;0;0;0;0;0;0;0
Ulrike Schmidt-Kraepelin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Ulrike Stege;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0;0;0
Ulrike von Luxburg;0;0;0;0;0;0;0;0;0;0;low;low;avg;0;avg;0;0;0;low;low;avg
Uma Ganapathy;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uma Mahadevan;0;low;0;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uma Murthy;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;low;0
Uma Ramamurthy;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Uma Sawant;0;0;0;0;0;0;0;0;low;0;0;0;0;low;0;0;0;low;low;0;0
Umar Ali Khan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Umar D. Islambekov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Umar Farooq Minhas;0;0;0;0;0;0;0;0;avg;0;0;0;low;0;0;0;0;0;0;avg;avg
Umar Iqbal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;0;avg
Umar Islambekov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Umar Mohammed;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Umar Qasim;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Umar Riaz Muhammad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Umar Saif;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Umar Syed;0;0;0;0;0;0;0;0;low;0;low;0;0;0;low;avg;low;0;0;0;0
Umberto Castellani;0;low;0;0;0;0;0;0;avg;0;0;0;0;avg;0;0;0;0;0;0;0
Umberto Ferraro Petrillo;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Umberto Grandi;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;avg;avg;0;avg;0;low
Umberto Maniscalco;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Umberto Michieli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Umberto Picchini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Umberto Straccia;0;0;0;low;0;low;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0
Umberto Tachinardi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Umesh Gupta;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Umesh Maheshwari;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Umesh Tekwani;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Umur A. Ciftci;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Umut A. Acar;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Umut Akdemir;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Umut Firat;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Umut Ozertem;0;0;0;0;0;0;0;0;0;0;0;avg;low;0;low;avg;low;0;0;0;0
Umut Oztok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Umut Simsekli;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;low;hi;avg
Umut Teker;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Umut Uludag;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Umut Öztok;0;0;0;0;0;0;0;0;0;0;0;avg;0;low;0;0;0;0;0;0;0
Un Yong Nahm;low;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Unni Krishnan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Uno Fors;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Urban Fietzek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Urban Liebel;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uri Alon 0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Uri Avraham;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Uri Heinemann;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Uri Klein;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Uri Laserson;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Uri Lerner;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uri Nadav;0;0;0;0;0;0;0;0;0;low;0;0;low;0;0;0;0;0;low;0;0
Uri Patish;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Uri Schonfeld;0;0;0;0;0;0;low;low;0;0;0;low;0;0;0;0;0;0;0;0;0
Uri Shaft;0;0;0;0;0;0;0;0;avg;low;0;0;0;0;0;0;0;0;0;0;0
Uri Shaham;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Uri Shalit;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;low;avg;0;low;avg
Uri Stemmer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;low;0
Uriel Feige;0;0;0;0;0;0;0;0;avg;0;0;0;0;low;0;low;0;0;0;0;0
Uriel Singer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Urs Bergmann;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;low
Urs Dürig;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Urs Hofmann;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Urszula Chajewska;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Urvashi Khandelwal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0;0;0
Urvashi Oswal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;low
Urvi Shah;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Usama M. Fayyad;low;avg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0
Usha Lokala;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Usman Tariq;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;low;0;0;0
Uta Büchler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;low
Uta Störl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;avg;avg
Ute Bauer-Wersing;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Ute Drechsler;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ute Schmid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;avg;0
Utku Erdogdu;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Utku Evci;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Utku Irmak;0;0;0;0;0;low;avg;low;0;low;low;0;0;0;0;0;0;0;0;0;0
Utku Sirin;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;low;0;0;0;0
Utz Westermann;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Aickelin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0;0;0
Uwe D. Hanebeck;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Uwe Deppisch;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Dick;0;0;0;0;low;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Draisbach;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Uwe Egly;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Franke;0;0;0;0;0;0;0;0;0;low;0;low;0;0;low;0;low;0;0;0;0
Uwe Glässer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;avg;0;0;0
Uwe Heinkel;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Krüger 0001;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Uwe Köckemann;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;avg;low;0;0
Uwe Leck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Uwe Leo Korn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Uwe Nagel 0002;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;low;0;0;0;0;0
Uwe Oelfke;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Uwe Quasthoff;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Radetzki;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Rascher;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0;0;0;0;0
Uwe Röhm;low;low;low;0;0;0;0;0;avg;low;0;0;0;0;low;low;0;0;0;low;avg
Uwe Schmidt 0001;0;0;0;0;0;0;0;0;0;0;low;low;low;low;low;0;0;0;0;0;0
Uwe Serdült;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Uwe Steinhausen;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Uwe Thaden;0;0;0;0;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uwe V. Riss;0;0;0;0;0;0;0;0;low;0;0;low;0;0;0;0;0;0;0;0;0
Uwe Wloka;0;0;0;0;0;0;0;0;avg;low;0;0;0;0;0;0;0;0;0;0;0
Uyen Le;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Uyen T. V. Nguyen;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Uyen Trang Nguyen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Uygar Özesmi;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Uzay Kaymak;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;low;low;low
Uzi Cohen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Uzi Smadja;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Uzi Zahavi;0;0;0;0;0;low;low;low;low;0;0;0;0;0;0;0;0;0;0;0;0
Vadim Antonov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Vadim Bulitko;0;0;0;low;avg;low;low;avg;0;low;0;avg;low;0;0;0;0;low;0;0;0
Vadim Eisenberg;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0;0;0;0
Vadim Eksarevskiy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Vadim I. Chepegin;0;0;0;0;low;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Vadim Kantorov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Vadim Katz;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vadim Kimmelman;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Vadim Lebedev;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;low;0
Vadim Levit 0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0
Vadim Malvone;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0
Vadim N. Smelyansky;low;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vadim Nikulin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0;0
Vadim Pisarevsky;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vadim Savenkov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;low;0;0
Vadim Sokolov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Vadim Tschernezki;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Vadim Tsemekhman;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Vadim V. Kononov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Vadim von Brzeski;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0
Vagia Kaltsa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Vagia Tsiminaki;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;low;low
Vagner Figueredo de Santana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Vagner Figuerêdo de Santana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Vahan Babushkin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Vahan Nanumyan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Vahan Petrosyan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0
Vahid Behzadan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low
Vahid Eyorokon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Vahid Ghadakchi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;low
Vahid Jalali;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;0;0
Vahid Kazemi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Vahid Liaghat;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Vahid Moraveji Hashemi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Vahid Noroozi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;low;avg
Vahid Roostapour;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Vahid Tarokh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;low;0;low
Vaia Moustaka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;low;low
Vaida Jakoniene;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vaishali Hegde;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vaishali Kulkarni;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0
Vaishali P. Sadaphal;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;low;0;0;0;0
Vaiva Kalnikaité;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Val Tannen;low;0;0;low;0;0;low;low;low;0;low;avg;0;0;0;0;low;low;0;0;low
Valentijn Borghuis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valentijn Venus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low;0
Valentin Bolz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valentin Clement;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valentin Curtef;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valentin Dalibard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0
Valentin Flunkert;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;avg
Valentin G. Stanev;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valentin Goranko;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Valentin Grouès;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Valentin Hartmann;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valentin Jijkoun;0;0;0;0;low;low;0;avg;avg;0;0;low;0;0;0;0;0;low;low;0;0
Valentin Khrulkov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low
Valentin Kuznetsov;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valentin Malykh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;low
Valentin Mayer-Eichberger;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Valentin Montmirail;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Valentin Robu;0;0;0;0;0;0;0;low;0;0;0;low;low;avg;low;0;avg;low;0;low;0
Valentin Tablan;0;0;0;0;0;low;0;0;low;0;0;0;0;0;0;0;0;0;0;low;0
Valentin Velchev;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Valentin Vielzeuf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valentin Zacharias;0;0;low;0;0;0;0;avg;0;0;0;0;0;0;0;0;0;0;0;0;0
Valentina A. M. Tamma;0;low;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0
Valentina Bayer Zubek;0;0;low;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0
Valentina Fedorova;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;low;0;0;0;avg
Valentina Musat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valentina Pitoni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Valentina Poggioni;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valentina Presutti;0;0;0;0;0;0;0;low;0;low;0;0;low;0;0;hi;0;low;avg;0;0
Valentina Rho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;0;0
Valentina Shumovskaia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valentina Sintsova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0;0;0;0;0
Valentina Staneva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Valentina Svicher;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valentina Zantedeschi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;low;0;low
Valentina Zubek;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valentino Constantinou;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Valentino Peluso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valentyn Melnychuk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg
Valentyn Melnyk;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Valeri Alexiev;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valeri Kim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Valeria Bolotova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valeria Cardellini;low;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valeria De Antonellis;0;0;0;0;0;0;low;0;0;0;0;0;0;low;0;0;0;0;0;0;0
Valeria De Luca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Valeria Fionda;0;0;0;0;0;0;0;0;0;low;0;0;low;low;0;avg;low;0;avg;0;low
Valeria Seidita;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;low;0
Valeria de Paiva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Valerie Allié;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Valerie Andrewlevich;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valerie Champagne;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valerie Guralnik;0;low;0;0;avg;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valerie King;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Valerie L. Shalin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0
Valerie Poser;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Valerie Shute;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Valerii Likhosherstov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low
Valerio Basile;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;avg;0;0
Valerio Capozio;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0
Valerio Di Carlo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valerio Grossi;0;0;0;0;0;0;0;0;low;0;0;low;0;0;0;0;0;0;low;0;0
Valerio Mura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valerio Pappalardo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Valerio Pascucci;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0
Valerio Perrone;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valerio Santarelli;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;avg;low;0;0;0
Valerio Vianello;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Valeriy A. Topinskiy;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Valeriy Avanesov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0
Valeriy Balabanov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low;0;0;0;0
Valeriy Bulitko;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valeriya Baranova-Bolotova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0
Valeriya Tsoy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0
Valery A. Petrushin;0;low;low;0;0;low;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0
Valery Rashkov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Valsamis Ntouskos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Valter Crescenzi;0;low;low;0;low;0;low;0;low;0;low;low;0;low;0;0;0;0;low;low;0
Valtteri Takala;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0;0
Valéria Cesário Times;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Valérie Gay;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0
Valérie Gouet-Brunet;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Valérie Issarny;low;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valérie Marcil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Valérie Pegon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0
Van B. Dang;0;0;0;0;0;0;0;0;low;0;0;0;0;0;0;0;0;0;0;0;0
Van Dang;0;0;0;0;0;0;0;0;0;0;low;0;low;low;0;low;0;0;0;0;0
Van Hai Ho;0;0;0;0;0;0;0;low;0;low;0;0;0;0;0;0;0;0;0;0;0
Van Khoa Le;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0;0;0
Van Long Ho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low
Van Munin Chhieng;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;0
Van Nguyen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;0;0;avg
Van Thong Huynh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low;low
Van Vinh Tong;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
Vanda Balogh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;low
